x,y,potential
-1.97995,-1.3584,-3.29922
-1.97995,-1.34837,-3.28664
-1.97995,-1.33835,-3.27416
-1.97995,-1.32832,-3.26177
-1.97995,-1.3183,-3.24949
-1.97995,-1.30827,-3.2373
-1.97995,-1.29825,-3.22522
-1.97995,-1.28822,-3.21324
-1.97995,-1.2782,-3.20135
-1.97995,-1.26817,-3.18957
-1.97995,-1.25815,-3.17788
-1.97995,-1.24812,-3.1663
-1.97995,-1.2381,-3.15481
-1.97995,-1.22807,-3.14342
-1.97995,-1.21805,-3.13213
-1.97995,-1.20802,-3.12095
-1.97995,-1.19799,-3.10986
-1.97995,-1.18797,-3.09886
-1.97995,-1.17794,-3.08797
-1.97995,-1.16792,-3.07718
-1.97995,-1.15789,-3.06648
-1.97995,-1.14787,-3.05589
-1.97995,-1.13784,-3.04539
-1.97995,-1.12782,-3.03499
-1.97995,-1.11779,-3.02469
-1.97995,-1.10777,-3.01449
-1.97995,-1.09774,-3.00438
-1.97995,-1.08772,-2.99437
-1.97995,-1.07769,-2.98447
-1.97995,-1.06767,-2.97465
-1.97995,-1.05764,-2.96494
-1.97995,-1.04762,-2.95532
-1.97995,-1.03759,-2.9458
-1.97995,-1.02757,-2.93638
-1.97995,-1.01754,-2.92706
-1.97995,-1.00752,-2.91783
-1.97995,-0.997494,-2.9087
-1.97995,-0.987469,-2.89967
-1.97995,-0.977444,-2.89073
-1.97995,-0.967419,-2.88189
-1.97995,-0.957393,-2.87315
-1.97995,-0.947368,-2.8645
-1.97995,-0.937343,-2.85595
-1.97995,-0.927318,-2.8475
-1.97995,-0.917293,-2.83914
-1.97995,-0.907268,-2.83088
-1.97995,-0.897243,-2.82271
-1.97995,-0.887218,-2.81464
-1.97995,-0.877193,-2.80666
-1.97995,-0.867168,-2.79878
-1.97995,-0.857143,-2.791
-1.97995,-0.847118,-2.78331
-1.97995,-0.837093,-2.77572
-1.97995,-0.827068,-2.76822
-1.97995,-0.817043,-2.76081
-1.97995,-0.807018,-2.7535
-1.97995,-0.796992,-2.74629
-1.97995,-0.786967,-2.73917
-1.97995,-0.776942,-2.73214
-1.97995,-0.766917,-2.72521
-1.97995,-0.756892,-2.71837
-1.97995,-0.746867,-2.71163
-1.97995,-0.736842,-2.70498
-1.97995,-0.726817,-2.69842
-1.97995,-0.716792,-2.69196
-1.97995,-0.706767,-2.68559
-1.97995,-0.696742,-2.67932
-1.97995,-0.686717,-2.67313
-1.97995,-0.676692,-2.66704
-1.97995,-0.666667,-2.66105
-1.97995,-0.656642,-2.65514
-1.97995,-0.646617,-2.64933
-1.97995,-0.636591,-2.64361
-1.97995,-0.626566,-2.63799
-1.97995,-0.616541,-2.63246
-1.97995,-0.606516,-2.62701
-1.97995,-0.596491,-2.62167
-1.97995,-0.586466,-2.61641
-1.97995,-0.576441,-2.61124
-1.97995,-0.566416,-2.60617
-1.97995,-0.556391,-2.60119
-1.97995,-0.546366,-2.5963
-1.97995,-0.536341,-2.5915
-1.97995,-0.526316,-2.58679
-1.97995,-0.516291,-2.58217
-1.97995,-0.506266,-2.57765
-1.97995,-0.496241,-2.57321
-1.97995,-0.486216,-2.56887
-1.97995,-0.47619,-2.56461
-1.97995,-0.466165,-2.56045
-1.97995,-0.45614,-2.55638
-1.97995,-0.446115,-2.5524
-1.97995,-0.43609,-2.54851
-1.97995,-0.426065,-2.5447
-1.97995,-0.41604,-2.54099
-1.97995,-0.406015,-2.53737
-1.97995,-0.39599,-2.53384
-1.97995,-0.385965,-2.5304
-1.97995,-0.37594,-2.52704
-1.97995,-0.365915,-2.52378
-1.97995,-0.35589,-2.52061
-1.97995,-0.345865,-2.51752
-1.97995,-0.33584,-2.51453
-1.97995,-0.325815,-2.51162
-1.97995,-0.315789,-2.5088
-1.97995,-0.305764,-2.50607
-1.97995,-0.295739,-2.50343
-1.97995,-0.285714,-2.50088
-1.97995,-0.275689,-2.49842
-1.97995,-0.265664,-2.49605
-1.97995,-0.255639,-2.49376
-1.97995,-0.245614,-2.49157
-1.97995,-0.235589,-2.48946
-1.97995,-0.225564,-2.48744
-1.97995,-0.215539,-2.48551
-1.97995,-0.205514,-2.48367
-1.97995,-0.195489,-2.48191
-1.97995,-0.185464,-2.48024
-1.97995,-0.175439,-2.47867
-1.97995,-0.165414,-2.47718
-1.97995,-0.155388,-2.47577
-1.97995,-0.145363,-2.47446
-1.97995,-0.135338,-2.47323
-1.97995,-0.125313,-2.47209
-1.97995,-0.115288,-2.47104
-1.97995,-0.105263,-2.47008
-1.97995,-0.0952381,-2.4692
-1.97995,-0.085213,-2.46841
-1.97995,-0.075188,-2.46771
-1.97995,-0.0651629,-2.4671
-1.97995,-0.0551378,-2.46657
-1.97995,-0.0451128,-2.46614
-1.97995,-0.0350877,-2.46579
-1.97995,-0.0250627,-2.46552
-1.97995,-0.0150376,-2.46535
-1.97995,-0.00501253,-2.46526
-1.97995,0.00501253,-2.46526
-1.97995,0.0150376,-2.46535
-1.97995,0.0250627,-2.46552
-1.97995,0.0350877,-2.46579
-1.97995,0.0451128,-2.46614
-1.97995,0.0551378,-2.46657
-1.97995,0.0651629,-2.4671
-1.97995,0.075188,-2.46771
-1.97995,0.085213,-2.46841
-1.97995,0.0952381,-2.4692
-1.97995,0.105263,-2.47008
-1.97995,0.115288,-2.47104
-1.97995,0.125313,-2.47209
-1.97995,0.135338,-2.47323
-1.97995,0.145363,-2.47446
-1.97995,0.155388,-2.47577
-1.97995,0.165414,-2.47718
-1.97995,0.175439,-2.47867
-1.97995,0.185464,-2.48024
-1.97995,0.195489,-2.48191
-1.97995,0.205514,-2.48367
-1.97995,0.215539,-2.48551
-1.97995,0.225564,-2.48744
-1.97995,0.235589,-2.48946
-1.97995,0.245614,-2.49157
-1.97995,0.255639,-2.49376
-1.97995,0.265664,-2.49605
-1.97995,0.275689,-2.49842
-1.97995,0.285714,-2.50088
-1.97995,0.295739,-2.50343
-1.97995,0.305764,-2.50607
-1.97995,0.315789,-2.5088
-1.97995,0.325815,-2.51162
-1.97995,0.33584,-2.51453
-1.97995,0.345865,-2.51752
-1.97995,0.35589,-2.52061
-1.97995,0.365915,-2.52378
-1.97995,0.37594,-2.52704
-1.97995,0.385965,-2.5304
-1.97995,0.39599,-2.53384
-1.97995,0.406015,-2.53737
-1.97995,0.41604,-2.54099
-1.97995,0.426065,-2.5447
-1.97995,0.43609,-2.54851
-1.97995,0.446115,-2.5524
-1.97995,0.45614,-2.55638
-1.97995,0.466165,-2.56045
-1.97995,0.47619,-2.56461
-1.97995,0.486216,-2.56887
-1.97995,0.496241,-2.57321
-1.97995,0.506266,-2.57765
-1.97995,0.516291,-2.58217
-1.97995,0.526316,-2.58679
-1.97995,0.536341,-2.5915
-1.97995,0.546366,-2.5963
-1.97995,0.556391,-2.60119
-1.97995,0.566416,-2.60617
-1.97995,0.576441,-2.61124
-1.97995,0.586466,-2.61641
-1.97995,0.596491,-2.62167
-1.97995,0.606516,-2.62701
-1.97995,0.616541,-2.63246
-1.97995,0.626566,-2.63799
-1.97995,0.636591,-2.64361
-1.97995,0.646617,-2.64933
-1.97995,0.656642,-2.65514
-1.97995,0.666667,-2.66105
-1.97995,0.676692,-2.66704
-1.97995,0.686717,-2.67313
-1.97995,0.696742,-2.67932
-1.97995,0.706767,-2.68559
-1.97995,0.716792,-2.69196
-1.97995,0.726817,-2.69842
-1.97995,0.736842,-2.70498
-1.97995,0.746867,-2.71163
-1.97995,0.756892,-2.71837
-1.97995,0.766917,-2.72521
-1.97995,0.776942,-2.73214
-1.97995,0.786967,-2.73917
-1.97995,0.796992,-2.74629
-1.97995,0.807018,-2.7535
-1.97995,0.817043,-2.76081
-1.97995,0.827068,-2.76822
-1.97995,0.837093,-2.77572
-1.97995,0.847118,-2.78331
-1.97995,0.857143,-2.791
-1.97995,0.867168,-2.79878
-1.97995,0.877193,-2.80666
-1.97995,0.887218,-2.81464
-1.97995,0.897243,-2.82271
-1.97995,0.907268,-2.83088
-1.97995,0.917293,-2.83914
-1.97995,0.927318,-2.8475
-1.97995,0.937343,-2.85595
-1.97995,0.947368,-2.8645
-1.97995,0.957393,-2.87315
-1.97995,0.967419,-2.88189
-1.97995,0.977444,-2.89073
-1.97995,0.987469,-2.89967
-1.97995,0.997494,-2.9087
-1.97995,1.00752,-2.91783
-1.97995,1.01754,-2.92706
-1.97995,1.02757,-2.93638
-1.97995,1.03759,-2.9458
-1.97995,1.04762,-2.95532
-1.97995,1.05764,-2.96494
-1.97995,1.06767,-2.97465
-1.97995,1.07769,-2.98447
-1.97995,1.08772,-2.99437
-1.97995,1.09774,-3.00438
-1.97995,1.10777,-3.01449
-1.97995,1.11779,-3.02469
-1.97995,1.12782,-3.03499
-1.97995,1.13784,-3.04539
-1.97995,1.14787,-3.05589
-1.97995,1.15789,-3.06648
-1.97995,1.16792,-3.07718
-1.97995,1.17794,-3.08797
-1.97995,1.18797,-3.09886
-1.97995,1.19799,-3.10986
-1.97995,1.20802,-3.12095
-1.97995,1.21805,-3.13213
-1.97995,1.22807,-3.14342
-1.97995,1.2381,-3.15481
-1.97995,1.24812,-3.1663
-1.97995,1.25815,-3.17788
-1.97995,1.26817,-3.18957
-1.97995,1.2782,-3.20135
-1.97995,1.28822,-3.21324
-1.97995,1.29825,-3.22522
-1.97995,1.30827,-3.2373
-1.97995,1.3183,-3.24949
-1.97995,1.32832,-3.26177
-1.97995,1.33835,-3.27416
-1.97995,1.34837,-3.28664
-1.97995,1.3584,-3.29922
-1.97995,1.36842,-3.31191
-1.97995,1.37845,-3.32469
-1.97995,1.38847,-3.33758
-1.97995,1.3985,-3.35056
-1.97995,1.40852,-3.36365
-1.97995,1.41855,-3.37683
-1.97995,1.42857,-3.39012
-1.97995,1.4386,-3.40351
-1.97995,1.44862,-3.41699
-1.97995,1.45865,-3.43058
-1.97995,1.46867,-3.44427
-1.97995,1.4787,-3.45806
-1.97995,1.48872,-3.47196
-1.97995,1.49875,-3.48595
-1.97995,1.50877,-3.50004
-1.97995,1.5188,-3.51424
-1.97995,1.52882,-3.52853
-1.97995,1.53885,-3.54293
-1.97995,1.54887,-3.55743
-1.97995,1.5589,-3.57203
-1.97995,1.56892,-3.58673
-1.97995,1.57895,-3.60154
-1.97995,1.58897,-3.61644
-1.97995,1.599,-3.63145
-1.97995,1.60902,-3.64656
-1.97995,1.61905,-3.66177
-1.97995,1.62907,-3.67708
-1.97995,1.6391,-3.69249
-1.97995,1.64912,-3.70801
-1.97995,1.65915,-3.72362
-1.97995,1.66917,-3.73934
-1.97995,1.6792,-3.75516
-1.97995,1.68922,-3.77108
-1.97995,1.69925,-3.78711
-1.97995,1.70927,-3.80324
-1.97995,1.7193,-3.81947
-1.97995,1.72932,-3.8358
-1.97995,1.73935,-3.85223
-1.97995,1.74937,-3.86876
-1.97995,1.7594,-3.8854
-1.97995,1.76942,-3.90214
-1.97995,1.77945,-3.91898
-1.97995,1.78947,-3.93593
-1.97995,1.7995,-3.95297
-1.97995,1.80952,-3.97012
-1.97995,1.81955,-3.98738
-1.97995,1.82957,-4.00473
-1.97995,1.8396,-4.02219
-1.97995,1.84962,-4.03974
-1.97995,1.85965,-4.05741
-1.97995,1.86967,-4.07517
-1.97995,1.8797,-4.09304
-1.97995,1.88972,-4.11101
-1.97995,1.89975,-4.12908
-1.97995,1.90977,-4.14725
-1.97995,1.9198,-4.16553
-1.97995,1.92982,-4.18391
-1.97995,1.93985,-4.20239
-1.97995,1.94987,-4.22098
-1.97995,1.9599,-4.23966
-1.97995,1.96992,-4.25845
-1.97995,1.97995,-4.27735
-1.97995,1.98997,-4.29634
-1.97995,2,-4.31544
-1.96992,-2,-4.29654
-1.96992,-1.98997,-4.27744
-1.96992,-1.97995,-4.25845
-1.96992,-1.96992,-4.23957
-1.96992,-1.9599,-4.22078
-1.96992,-1.94987,-4.2021
-1.96992,-1.93985,-4.18353
-1.96992,-1.92982,-4.16505
-1.96992,-1.9198,-4.14668
-1.96992,-1.90977,-4.12841
-1.96992,-1.89975,-4.11024
-1.96992,-1.88972,-4.09218
-1.96992,-1.8797,-4.07421
-1.96992,-1.86967,-4.05636
-1.96992,-1.85965,-4.0386
-1.96992,-1.84962,-4.02095
-1.96992,-1.8396,-4.00339
-1.96992,-1.82957,-3.98595
-1.96992,-1.81955,-3.9686
-1.96992,-1.80952,-3.95136
-1.96992,-1.7995,-3.93421
-1.96992,-1.78947,-3.91718
-1.96992,-1.77945,-3.90024
-1.96992,-1.76942,-3.8834
-1.96992,-1.7594,-3.86667
-1.96992,-1.74937,-3.85004
-1.96992,-1.73935,-3.83352
-1.96992,-1.72932,-3.81709
-1.96992,-1.7193,-3.80077
-1.96992,-1.70927,-3.78455
-1.96992,-1.69925,-3.76843
-1.96992,-1.68922,-3.75241
-1.96992,-1.6792,-3.7365
-1.96992,-1.66917,-3.72069
-1.96992,-1.65915,-3.70498
-1.96992,-1.64912,-3.68937
-1.96992,-1.6391,-3.67386
-1.96992,-1.62907,-3.65846
-1.96992,-1.61905,-3.64316
-1.96992,-1.60902,-3.62796
-1.96992,-1.599,-3.61286
-1.96992,-1.58897,-3.59786
-1.96992,-1.57895,-3.58296
-1.96992,-1.56892,-3.56817
-1.96992,-1.5589,-3.55348
-1.96992,-1.54887,-3.53888
-1.96992,-1.53885,-3.5244
-1.96992,-1.52882,-3.51001
-1.96992,-1.5188,-3.49572
-1.96992,-1.50877,-3.48153
-1.96992,-1.49875,-3.46745
-1.96992,-1.48872,-3.45347
-1.96992,-1.4787,-3.43958
-1.96992,-1.46867,-3.4258
-1.96992,-1.45865,-3.41212
-1.96992,-1.44862,-3.39854
-1.96992,-1.4386,-3.38506
-1.96992,-1.42857,-3.37169
-1.96992,-1.41855,-3.35841
-1.96992,-1.40852,-3.34523
-1.96992,-1.3985,-3.33216
-1.96992,-1.38847,-3.31918
-1.96992,-1.37845,-3.30631
-1.96992,-1.36842,-3.29354
-1.96992,-1.3584,-3.28086
-1.96992,-1.34837,-3.26829
-1.96992,-1.33835,-3.25581
-1.96992,-1.32832,-3.24344
-1.96992,-1.3183,-3.23117
-1.96992,-1.30827,-3.21899
-1.96992,-1.29825,-3.20692
-1.96992,-1.28822,-3.19495
-1.96992,-1.2782,-3.18307
-1.96992,-1.26817,-3.1713
-1.96992,-1.25815,-3.15963
-1.96992,-1.24812,-3.14805
-1.96992,-1.2381,-3.13657
-1.96992,-1.22807,-3.1252
-1.96992,-1.21805,-3.11392
-1.96992,-1.20802,-3.10274
-1.96992,-1.19799,-3.09166
-1.96992,-1.18797,-3.08068
-1.96992,-1.17794,-3.0698
-1.96992,-1.16792,-3.05902
-1.96992,-1.15789,-3.04834
-1.96992,-1.14787,-3.03775
-1.96992,-1.13784,-3.02726
-1.96992,-1.12782,-3.01688
-1.96992,-1.11779,-3.00659
-1.96992,-1.10777,-2.99639
-1.96992,-1.09774,-2.9863
-1.96992,-1.08772,-2.9763
-1.96992,-1.07769,-2.96641
-1.96992,-1.06767,-2.9566
-1.96992,-1.05764,-2.9469
-1.96992,-1.04762,-2.9373
-1.96992,-1.03759,-2.92779
-1.96992,-1.02757,-2.91838
-1.96992,-1.01754,-2.90907
-1.96992,-1.00752,-2.89985
-1.96992,-0.997494,-2.89073
-1.96992,-0.987469,-2.88171
-1.96992,-0.977444,-2.87278
-1.96992,-0.967419,-2.86395
-1.96992,-0.957393,-2.85522
-1.96992,-0.947368,-2.84659
-1.96992,-0.937343,-2.83805
-1.96992,-0.927318,-2.8296
-1.96992,-0.917293,-2.82126
-1.96992,-0.907268,-2.81301
-1.96992,-0.897243,-2.80485
-1.96992,-0.887218,-2.79679
-1.96992,-0.877193,-2.78883
-1.96992,-0.867168,-2.78096
-1.96992,-0.857143,-2.77318
-1.96992,-0.847118,-2.76551
-1.96992,-0.837093,-2.75792
-1.96992,-0.827068,-2.75044
-1.96992,-0.817043,-2.74304
-1.96992,-0.807018,-2.73574
-1.96992,-0.796992,-2.72854
-1.96992,-0.786967,-2.72143
-1.96992,-0.776942,-2.71441
-1.96992,-0.766917,-2.70749
-1.96992,-0.756892,-2.70067
-1.96992,-0.746867,-2.69393
-1.96992,-0.736842,-2.68729
-1.96992,-0.726817,-2.68075
-1.96992,-0.716792,-2.6743
-1.96992,-0.706767,-2.66794
-1.96992,-0.696742,-2.66167
-1.96992,-0.686717,-2.6555
-1.96992,-0.676692,-2.64942
-1.96992,-0.666667,-2.64344
-1.96992,-0.656642,-2.63754
-1.96992,-0.646617,-2.63174
-1.96992,-0.636591,-2.62603
-1.96992,-0.626566,-2.62042
-1.96992,-0.616541,-2.61489
-1.96992,-0.606516,-2.60946
-1.96992,-0.596491,-2.60412
-1.96992,-0.586466,-2.59887
-1.96992,-0.576441,-2.59372
-1.96992,-0.566416,-2.58865
-1.96992,-0.556391,-2.58368
-1.96992,-0.546366,-2.5788
-1.96992,-0.536341,-2.57401
-1.96992,-0.526316,-2.56931
-1.96992,-0.516291,-2.5647
-1.96992,-0.506266,-2.56019
-1.96992,-0.496241,-2.55576
-1.96992,-0.486216,-2.55142
-1.96992,-0.47619,-2.54718
-1.96992,-0.466165,-2.54302
-1.96992,-0.45614,-2.53896
-1.96992,-0.446115,-2.53498
-1.96992,-0.43609,-2.5311
-1.96992,-0.426065,-2.52731
-1.96992,-0.41604,-2.5236
-1.96992,-0.406015,-2.51999
-1.96992,-0.39599,-2.51646
-1.96992,-0.385965,-2.51303
-1.96992,-0.37594,-2.50968
-1.96992,-0.365915,-2.50642
-1.96992,-0.35589,-2.50326
-1.96992,-0.345865,-2.50018
-1.96992,-0.33584,-2.49719
-1.96992,-0.325815,-2.49429
-1.96992,-0.315789,-2.49148
-1.96992,-0.305764,-2.48876
-1.96992,-0.295739,-2.48612
-1.96992,-0.285714,-2.48358
-1.96992,-0.275689,-2.48112
-1.96992,-0.265664,-2.47875
-1.96992,-0.255639,-2.47647
-1.96992,-0.245614,-2.47428
-1.96992,-0.235589,-2.47218
-1.96992,-0.225564,-2.47016
-1.96992,-0.215539,-2.46824
-1.96992,-0.205514,-2.4664
-1.96992,-0.195489,-2.46465
-1.96992,-0.185464,-2.46298
-1.96992,-0.175439,-2.46141
-1.96992,-0.165414,-2.45992
-1.96992,-0.155388,-2.45852
-1.96992,-0.145363,-2.45721
-1.96992,-0.135338,-2.45599
-1.96992,-0.125313,-2.45485
-1.96992,-0.115288,-2.4538
-1.96992,-0.105263,-2.45284
-1.96992,-0.0952381,-2.45196
-1.96992,-0.085213,-2.45118
-1.96992,-0.075188,-2.45048
-1.96992,-0.0651629,-2.44987
-1.96992,-0.0551378,-2.44934
-1.96992,-0.0451128,-2.44891
-1.96992,-0.0350877,-2.44856
-1.96992,-0.0250627,-2.4483
-1.96992,-0.0150376,-2.44812
-1.96992,-0.00501253,-2.44803
-1.96992,0.00501253,-2.44803
-1.96992,0.0150376,-2.44812
-1.96992,0.0250627,-2.4483
-1.96992,0.0350877,-2.44856
-1.96992,0.0451128,-2.44891
-1.96992,0.0551378,-2.44934
-1.96992,0.0651629,-2.44987
-1.96992,0.075188,-2.45048
-1.96992,0.085213,-2.45118
-1.96992,0.0952381,-2.45196
-1.96992,0.105263,-2.45284
-1.96992,0.115288,-2.4538
-1.96992,0.125313,-2.45485
-1.96992,0.135338,-2.45599
-1.96992,0.145363,-2.45721
-1.96992,0.155388,-2.45852
-1.96992,0.165414,-2.45992
-1.96992,0.175439,-2.46141
-1.96992,0.185464,-2.46298
-1.96992,0.195489,-2.46465
-1.96992,0.205514,-2.4664
-1.96992,0.215539,-2.46824
-1.96992,0.225564,-2.47016
-1.96992,0.235589,-2.47218
-1.96992,0.245614,-2.47428
-1.96992,0.255639,-2.47647
-1.96992,0.265664,-2.47875
-1.96992,0.275689,-2.48112
-1.96992,0.285714,-2.48358
-1.96992,0.295739,-2.48612
-1.96992,0.305764,-2.48876
-1.96992,0.315789,-2.49148
-1.96992,0.325815,-2.49429
-1.96992,0.33584,-2.49719
-1.96992,0.345865,-2.50018
-1.96992,0.35589,-2.50326
-1.96992,0.365915,-2.50642
-1.96992,0.37594,-2.50968
-1.96992,0.385965,-2.51303
-1.96992,0.39599,-2.51646
-1.96992,0.406015,-2.51999
-1.96992,0.41604,-2.5236
-1.96992,0.426065,-2.52731
-1.96992,0.43609,-2.5311
-1.96992,0.446115,-2.53498
-1.96992,0.45614,-2.53896
-1.96992,0.466165,-2.54302
-1.96992,0.47619,-2.54718
-1.96992,0.486216,-2.55142
-1.96992,0.496241,-2.55576
-1.96992,0.506266,-2.56019
-1.96992,0.516291,-2.5647
-1.96992,0.526316,-2.56931
-1.96992,0.536341,-2.57401
-1.96992,0.546366,-2.5788
-1.96992,0.556391,-2.58368
-1.96992,0.566416,-2.58865
-1.96992,0.576441,-2.59372
-1.96992,0.586466,-2.59887
-1.96992,0.596491,-2.60412
-1.96992,0.606516,-2.60946
-1.96992,0.616541,-2.61489
-1.96992,0.626566,-2.62042
-1.96992,0.636591,-2.62603
-1.96992,0.646617,-2.63174
-1.96992,0.656642,-2.63754
-1.96992,0.666667,-2.64344
-1.96992,0.676692,-2.64942
-1.96992,0.686717,-2.6555
-1.96992,0.696742,-2.66167
-1.96992,0.706767,-2.66794
-1.96992,0.716792,-2.6743
-1.96992,0.726817,-2.68075
-1.96992,0.736842,-2.68729
-1.96992,0.746867,-2.69393
-1.96992,0.756892,-2.70067
-1.96992,0.766917,-2.70749
-1.96992,0.776942,-2.71441
-1.96992,0.786967,-2.72143
-1.96992,0.796992,-2.72854
-1.96992,0.807018,-2.73574
-1.96992,0.817043,-2.74304
-1.96992,0.827068,-2.75044
-1.96992,0.837093,-2.75792
-1.96992,0.847118,-2.76551
-1.96992,0.857143,-2.77318
-1.96992,0.867168,-2.78096
-1.96992,0.877193,-2.78883
-1.96992,0.887218,-2.79679
-1.96992,0.897243,-2.80485
-1.96992,0.907268,-2.81301
-1.96992,0.917293,-2.82126
-1.96992,0.927318,-2.8296
-1.96992,0.937343,-2.83805
-1.96992,0.947368,-2.84659
-1.96992,0.957393,-2.85522
-1.96992,0.967419,-2.86395
-1.96992,0.977444,-2.87278
-1.96992,0.987469,-2.88171
-1.96992,0.997494,-2.89073
-1.96992,1.00752,-2.89985
-1.96992,1.01754,-2.90907
-1.96992,1.02757,-2.91838
-1.96992,1.03759,-2.92779
-1.96992,1.04762,-2.9373
-1.96992,1.05764,-2.9469
-1.96992,1.06767,-2.9566
-1.96992,1.07769,-2.96641
-1.96992,1.08772,-2.9763
-1.96992,1.09774,-2.9863
-1.96992,1.10777,-2.99639
-1.96992,1.11779,-3.00659
-1.96992,1.12782,-3.01688
-1.96992,1.13784,-3.02726
-1.96992,1.14787,-3.03775
-1.96992,1.15789,-3.04834
-1.96992,1.16792,-3.05902
-1.96992,1.17794,-3.0698
-1.96992,1.18797,-3.08068
-1.96992,1.19799,-3.09166
-1.96992,1.20802,-3.10274
-1.96992,1.21805,-3.11392
-1.96992,1.22807,-3.1252
-1.96992,1.2381,-3.13657
-1.96992,1.24812,-3.14805
-1.96992,1.25815,-3.15963
-1.96992,1.26817,-3.1713
-1.96992,1.2782,-3.18307
-1.96992,1.28822,-3.19495
-1.96992,1.29825,-3.20692
-1.96992,1.30827,-3.21899
-1.96992,1.3183,-3.23117
-1.96992,1.32832,-3.24344
-1.96992,1.33835,-3.25581
-1.96992,1.34837,-3.26829
-1.96992,1.3584,-3.28086
-1.96992,1.36842,-3.29354
-1.96992,1.37845,-3.30631
-1.96992,1.38847,-3.31918
-1.96992,1.3985,-3.33216
-1.96992,1.40852,-3.34523
-1.96992,1.41855,-3.35841
-1.96992,1.42857,-3.37169
-1.96992,1.4386,-3.38506
-1.96992,1.44862,-3.39854
-1.96992,1.45865,-3.41212
-1.96992,1.46867,-3.4258
-1.96992,1.4787,-3.43958
-1.96992,1.48872,-3.45347
-1.96992,1.49875,-3.46745
-1.96992,1.50877,-3.48153
-1.96992,1.5188,-3.49572
-1.96992,1.52882,-3.51001
-1.96992,1.53885,-3.5244
-1.96992,1.54887,-3.53888
-1.96992,1.5589,-3.55348
-1.96992,1.56892,-3.56817
-1.96992,1.57895,-3.58296
-1.96992,1.58897,-3.59786
-1.96992,1.599,-3.61286
-1.96992,1.60902,-3.62796
-1.96992,1.61905,-3.64316
-1.96992,1.62907,-3.65846
-1.96992,1.6391,-3.67386
-1.96992,1.64912,-3.68937
-1.96992,1.65915,-3.70498
-1.96992,1.66917,-3.72069
-1.96992,1.6792,-3.7365
-1.96992,1.68922,-3.75241
-1.96992,1.69925,-3.76843
-1.96992,1.70927,-3.78455
-1.96992,1.7193,-3.80077
-1.96992,1.72932,-3.81709
-1.96992,1.73935,-3.83352
-1.96992,1.74937,-3.85004
-1.96992,1.7594,-3.86667
-1.96992,1.76942,-3.8834
-1.96992,1.77945,-3.90024
-1.96992,1.78947,-3.91718
-1.96992,1.7995,-3.93421
-1.96992,1.80952,-3.95136
-1.96992,1.81955,-3.9686
-1.96992,1.82957,-3.98595
-1.96992,1.8396,-4.00339
-1.96992,1.84962,-4.02095
-1.96992,1.85965,-4.0386
-1.96992,1.86967,-4.05636
-1.96992,1.8797,-4.07421
-1.96992,1.88972,-4.09218
-1.96992,1.89975,-4.11024
-1.96992,1.90977,-4.12841
-1.96992,1.9198,-4.14668
-1.96992,1.92982,-4.16505
-1.96992,1.93985,-4.18353
-1.96992,1.94987,-4.2021
-1.96992,1.9599,-4.22078
-1.96992,1.96992,-4.23957
-1.96992,1.97995,-4.25845
-1.96992,1.98997,-4.27744
-1.96992,2,-4.29654
-1.9599,-2,-4.27773
-1.9599,-1.98997,-4.25865
-1.9599,-1.97995,-4.23966
-1.9599,-1.96992,-4.22078
-1.9599,-1.9599,-4.20201
-1.9599,-1.94987,-4.18333
-1.9599,-1.93985,-4.16476
-1.9599,-1.92982,-4.14629
-1.9599,-1.9198,-4.12793
-1.9599,-1.90977,-4.10967
-1.9599,-1.89975,-4.09151
-1.9599,-1.88972,-4.07345
-1.9599,-1.8797,-4.0555
-1.9599,-1.86967,-4.03764
-1.9599,-1.85965,-4.0199
-1.9599,-1.84962,-4.00225
-1.9599,-1.8396,-3.98471
-1.9599,-1.82957,-3.96726
-1.9599,-1.81955,-3.94993
-1.9599,-1.80952,-3.93269
-1.9599,-1.7995,-3.91556
-1.9599,-1.78947,-3.89853
-1.9599,-1.77945,-3.8816
-1.9599,-1.76942,-3.86477
-1.9599,-1.7594,-3.84805
-1.9599,-1.74937,-3.83143
-1.9599,-1.73935,-3.81491
-1.9599,-1.72932,-3.79849
-1.9599,-1.7193,-3.78218
-1.9599,-1.70927,-3.76597
-1.9599,-1.69925,-3.74986
-1.9599,-1.68922,-3.73385
-1.9599,-1.6792,-3.71794
-1.9599,-1.66917,-3.70214
-1.9599,-1.65915,-3.68644
-1.9599,-1.64912,-3.67084
-1.9599,-1.6391,-3.65534
-1.9599,-1.62907,-3.63995
-1.9599,-1.61905,-3.62465
-1.9599,-1.60902,-3.60946
-1.9599,-1.599,-3.59437
-1.9599,-1.58897,-3.57938
-1.9599,-1.57895,-3.56449
-1.9599,-1.56892,-3.54971
-1.9599,-1.5589,-3.53503
-1.9599,-1.54887,-3.52044
-1.9599,-1.53885,-3.50596
-1.9599,-1.52882,-3.49159
-1.9599,-1.5188,-3.47731
-1.9599,-1.50877,-3.46313
-1.9599,-1.49875,-3.44906
-1.9599,-1.48872,-3.43508
-1.9599,-1.4787,-3.42121
-1.9599,-1.46867,-3.40744
-1.9599,-1.45865,-3.39377
-1.9599,-1.44862,-3.3802
-1.9599,-1.4386,-3.36673
-1.9599,-1.42857,-3.35336
-1.9599,-1.41855,-3.3401
-1.9599,-1.40852,-3.32693
-1.9599,-1.3985,-3.31386
-1.9599,-1.38847,-3.3009
