x0,y0,z0,x1,y1,z1,x2,y2,z2
-0.227178,-0.30696,0,0,0,0,0.227178,0.30696,0
-0.24701,-0.311755,0,0,0,0,0.24701,0.311755,0
-0.266351,-0.31593,0,0,0,0,0.266351,0.31593,0
-0.285221,-0.319545,0,0,0,0,0.285221,0.319545,0
-0.303636,-0.322651,0,0,0,0,0.303636,0.322651,0
-0.321615,-0.325293,0,0,0,0,0.321615,0.325293,0
-0.339174,-0.32751,0,0,0,0,0.339174,0.32751,0
-0.356329,-0.329335,0,0,0,0,0.356329,0.329335,0
-0.373093,-0.3308,0,0,0,0,0.373093,0.3308,0
-0.389482,-0.331931,0,0,0,0,0.389482,0.331931,0
-0.405507,-0.332753,0,0,0,0,0.405507,0.332753,0
-0.42118,-0.333286,0,0,0,0,0.42118,0.333286,0
-0.436514,-0.33355,0,0,0,0,0.436514,0.33355,0
-0.451519,-0.333562,0,0,0,0,0.451519,0.333562,0
-0.466204,-0.333339,0,0,0,0,0.466204,0.333339,0
-0.48058,-0.332894,0,0,0,0,0.48058,0.332894,0
-0.494656,-0.332241,0,0,0,0,0.494656,0.332241,0
-0.508439,-0.331391,0,0,0,0,0.508439,0.331391,0
-0.521937,-0.330356,0,0,0,0,0.521937,0.330356,0
-0.535159,-0.329146,0,0,0,0,0.535159,0.329146,0
-0.548111,-0.32777,0,0,0,0,0.548111,0.32777,0
-0.5608,-0.326236,0,0,0,0,0.5608,0.326236,0
-0.573232,-0.324553,0,0,0,0,0.573232,0.324553,0
-0.585414,-0.322728,0,0,0,0,0.585414,0.322728,0
-0.59735,-0.320768,0,0,0,0,0.59735,0.320768,0
-0.609047,-0.31868,0,0,0,0,0.609047,0.31868,0
-0.62051,-0.316468,0,0,0,0,0.62051,0.316468,0
-0.631743,-0.31414,0,0,0,0,0.631743,0.31414,0
-0.642751,-0.3117,0,0,0,0,0.642751,0.3117,0
-0.653539,-0.309152,0,0,0,0,0.653539,0.309152,0
-0.66411,-0.306503,0,0,0,0,0.66411,0.306503,0
-0.67447,-0.303756,0,0,0,0,0.67447,0.303756,0
-0.684621,-0.300914,0,0,0,0,0.684621,0.300914,0
-0.694567,-0.297983,0,0,0,0,0.694567,0.297983,0
-0.704313,-0.294966,0,0,0,0,0.704313,0.294966,0
-0.71386,-0.291866,0,0,0,0,0.71386,0.291866,0
-0.723213,-0.288686,0,0,0,0,0.723213,0.288686,0
-0.732375,-0.285429,0,0,0,0,0.732375,0.285429,0
-0.741348,-0.2821,0,0,0,0,0.741348,0.2821,0
-0.750135,-0.278699,0,0,0,0,0.750135,0.278699,0
-0.758739,-0.275231,0,0,0,0,0.758739,0.275231,0
-0.767163,-0.271697,0,0,0,0,0.767163,0.271697,0
-0.775409,-0.2681,0,0,0,0,0.775409,0.2681,0
-0.78348,-0.264443,0,0,0,0,0.78348,0.264443,0
-0.791377,-0.260727,0,0,0,0,0.791377,0.260727,0
-0.799104,-0.256954,0,0,0,0,0.799104,0.256954,0
-0.806661,-0.253128,0,0,0,0,0.806661,0.253128,0
-0.814052,-0.249249,0,0,0,0,0.814052,0.249249,0
-0.821277,-0.245319,0,0,0,0,0.821277,0.245319,0
-0.82834,-0.241341,0,0,0,0,0.82834,0.241341,0
-0.835241,-0.237315,0,0,0,0,0.835241,0.237315,0
-0.841983,-0.233245,0,0,0,0,0.841983,0.233245,0
-0.848567,-0.229131,0,0,0,0,0.848567,0.229131,0
-0.854995,-0.224974,0,0,0,0,0.854995,0.224974,0
-0.861268,-0.220777,0,0,0,0,0.861268,0.220777,0
-0.867388,-0.216541,0,0,0,0,0.867388,0.216541,0
-0.873357,-0.212266,0,0,0,0,0.873357,0.212266,0
-0.879175,-0.207956,0,0,0,0,0.879175,0.207956,0
-0.884844,-0.203609,0,0,0,0,0.884844,0.203609,0
-0.890365,-0.199229,0,0,0,0,0.890365,0.199229,0
-0.895739,-0.194816,0,0,0,0,0.895739,0.194816,0
