x0,y0,z0,x1,y1,z1,x2,y2,z2
1.01146,-0.349458,0.114442,-0.980818,0.281803,0.0725947,0.0573955,0.155695,0.137083
1.01685,-0.346338,0.114065,-0.976234,0.286227,0.0728728,0.0478286,0.148551,0.138382
1.02213,-0.343173,0.11369,-0.971536,0.290632,0.0731572,0.0382445,0.141382,0.139673
1.02732,-0.339965,0.113316,-0.966722,0.295015,0.0734483,0.0286406,0.134189,0.140955
1.03242,-0.336714,0.112944,-0.96179,0.299377,0.0737464,0.019014,0.126978,0.142229
1.03742,-0.333423,0.112574,-0.956738,0.303714,0.0740518,0.00936201,0.11975,0.143494
1.04232,-0.330094,0.112205,-0.951563,0.308025,0.0743648,-0.000318407,0.112509,0.14475
1.04713,-0.326726,0.111838,-0.946263,0.312307,0.0746859,-0.0100302,0.105259,0.145996
1.05185,-0.323323,0.111473,-0.940836,0.31656,0.0750155,-0.0197765,0.0980033,0.147231
1.05648,-0.319886,0.11111,-0.93528,0.32078,0.0753538,-0.0295603,0.0907457,0.148456
1.06102,-0.316415,0.110749,-0.929592,0.324965,0.0757015,-0.0393848,0.0834898,0.149669
1.06546,-0.312912,0.11039,-0.92377,0.329112,0.0760588,-0.0492533,0.0762395,0.150871
1.06982,-0.309379,0.110033,-0.917811,0.33322,0.0764264,-0.0591689,0.0689989,0.15206
1.07409,-0.305816,0.109679,-0.911714,0.337284,0.0768046,-0.0691349,0.0617719,0.153237
1.07827,-0.302225,0.109326,-0.905475,0.341302,0.0771941,-0.0791546,0.0545629,0.1544
1.08236,-0.298607,0.108975,-0.899092,0.34527,0.0775953,-0.0892314,0.0473762,0.155549
1.08637,-0.294962,0.108627,-0.892562,0.349186,0.0780088,-0.0993686,0.0402163,0.156684
1.09029,-0.291293,0.108281,-0.885884,0.353045,0.0784353,-0.109569,0.0330881,0.157804
1.09413,-0.2876,0.107937,-0.879054,0.356843,0.0788754,-0.119837,0.0259964,0.158907
1.09789,-0.283883,0.107596,-0.872071,0.360577,0.0793296,-0.130176,0.0189462,0.159995
1.10156,-0.280145,0.107257,-0.864931,0.364242,0.0797988,-0.140588,0.011943,0.161065
1.10515,-0.276385,0.106919,-0.857633,0.367833,0.0802836,-0.151077,0.00499208,0.162117
1.10866,-0.272605,0.106585,-0.850173,0.371345,0.0807848,-0.161646,-0.00190065,0.16315
1.11209,-0.268805,0.106252,-0.84255,0.374774,0.0813032,-0.172298,-0.00872925,0.164165
1.11544,-0.264986,0.105922,-0.834762,0.378113,0.0818395,-0.183036,-0.0154875,0.165158
1.11871,-0.261149,0.105594,-0.826806,0.381358,0.0823947,-0.193863,-0.0221689,0.166131
1.1219,-0.257294,0.105269,-0.81868,0.384501,0.0829695,-0.204782,-0.0287666,0.167082
1.12502,-0.253423,0.104945,-0.810384,0.387536,0.083565,-0.215796,-0.0352736,0.16801
1.12806,-0.249535,0.104624,-0.801914,0.390458,0.0841821,-0.226906,-0.0416826,0.168914
1.13103,-0.245632,0.104305,-0.79327,0.393258,0.0848217,-0.238115,-0.0479858,0.169793
1.13392,-0.241713,0.103989,-0.784451,0.395929,0.0854848,-0.249425,-0.0541753,0.170647
1.13673,-0.23778,0.103674,-0.775455,0.398463,0.0861726,-0.260837,-0.0602429,0.171473
1.13948,-0.233833,0.103362,-0.766283,0.400853,0.086886,-0.272353,-0.0661799,0.172272
1.14215,-0.229873,0.103052,-0.756933,0.40309,0.0876262,-0.283974,-0.0719774,0.173042
1.14475,-0.225899,0.102744,-0.747407,0.405165,0.0883942,-0.2957,-0.0776263,0.173782
1.14727,-0.221912,0.102438,-0.737704,0.407069,0.0891913,-0.307531,-0.0831172,0.17449
1.14973,-0.217913,0.102135,-0.727826,0.408793,0.0900185,-0.319466,-0.0884401,0.175167
1.15212,-0.213901,0.101833,-0.717775,0.410326,0.090877,-0.331505,-0.0935852,0.17581
1.15444,-0.209878,0.101534,-0.707552,0.41166,0.0917679,-0.343647,-0.0985422,0.176418
1.15669,-0.205843,0.101237,-0.697161,0.412784,0.0926925,-0.355888,-0.103301,0.176991
1.15887,-0.201798,0.100941,-0.686605,0.413688,0.0936518,-0.368226,-0.10785,0.177527
1.16098,-0.197741,0.100648,-0.675888,0.414361,0.0946469,-0.380657,-0.11218,0.178025
1.16303,-0.193673,0.100357,-0.665015,0.414793,0.095679,-0.393177,-0.116279,0.178484
1.16501,-0.189595,0.100068,-0.653993,0.414973,0.096749,-0.40578,-0.120138,0.178903
1.16693,-0.185507,0.0997806,-0.642827,0.414891,0.0978579,-0.41846,-0.123745,0.179281
1.16878,-0.181408,0.0994953,-0.631526,0.414538,0.0990067,-0.431211,-0.12709,0.179618
1.17056,-0.177299,0.099212,-0.620097,0.413902,0.100196,-0.444023,-0.130163,0.179912
1.17228,-0.173181,0.0989305,-0.60855,0.412975,0.101427,-0.456889,-0.132955,0.180162
1.17393,-0.169052,0.098651,-0.596895,0.411748,0.1027,-0.469798,-0.135456,0.180369
1.17552,-0.164914,0.0983734,-0.585143,0.410212,0.104015,-0.48274,-0.137658,0.180531
1.17705,-0.160766,0.0980977,-0.573306,0.408358,0.105373,-0.495704,-0.139553,0.180649
1.17851,-0.156608,0.0978238,-0.561397,0.406182,0.106775,-0.508676,-0.141133,0.180721
